CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
1245,Female,47,111,53
1246,Male,62,127,71
1247,Male,40,75,79
1248,Male,45,20,34
1249,Male,68,123,46
1250,Male,57,49,68
1251,Female,22,53,78
1252,Male,37,132,78
1253,Male,57,19,16
1254,Male,61,101,71
1255,Male,18,90,96
1256,Male,47,71,19
1257,Female,38,141,2
1258,Male,37,43,10
1259,Female,23,101,50
1260,Female,39,60,81
1261,Male,35,130,12
1262,Male,25,126,70
1263,Male,56,59,22
1264,Male,49,118,32
1265,Female,50,99,84
1266,Male,33,148,1
1267,Male,29,122,54
1268,Male,55,32,58
1269,Male,69,108,70
1270,Male,51,47,83
1271,Male,31,140,18
1272,Female,53,136,6
1273,Female,50,129,45
1274,Male,40,42,97
1275,Male,67,25,23
1276,Male,62,61,23
1277,Female,19,141,26
1278,Male,58,132,77
1279,Female,38,140,7
1280,Male,19,86,79
1281,Male,44,121,44
1282,Male,26,47,27
1283,Male,18,33,26
1284,Female,28,88,97
1285,Female,20,112,79
1286,Male,69,143,36
1287,Male,40,107,55
1288,Female,43,62,64
1289,Female,21,78,91
1290,Female,35,75,57
1291,Female,23,53,69
1292,Male,52,142,61
1293,Female,39,102,2
1294,Male,60,40,55
1295,Female,32,31,97
1296,Female,39,85,80
1297,Female,54,27,87
1298,Female,69,83,38
1299,Female,59,40,80
1300,Male,29,63,78
1301,Male,64,21,29
1302,Female,66,72,26
1303,Female,59,63,35
1304,Male,55,117,79
1305,Female,35,67,67
1306,Female,62,76,87
1307,Male,52,31,29
1308,Female,47,39,34
1309,Female,41,145,97
1310,Male,59,43,41
1311,Male,47,131,41
1312,Male,31,40,23
1313,Female,23,138,71
1314,Male,20,39,3
1315,Male,33,68,58
1316,Male,24,87,32
1317,Male,69,134,31
1318,Male,31,70,82
1319,Male,26,79,43
1320,Female,32,107,7
1321,Female,38,100,1
1322,Male,52,94,61
1323,Male,19,122,14
1324,Male,44,132,52
1325,Female,19,97,96
1326,Female,52,29,6
1327,Female,35,145,10
1328,Female,31,44,71
1329,Female,37,71,90
1330,Female,35,142,98
1331,Female,27,62,30
1332,Female,42,36,100
1333,Female,19,20,21
1334,Male,42,118,60
1335,Male,50,50,81
1336,Male,53,93,97
1337,Male,48,130,74
1338,Female,31,71,63
1339,Female,18,63,42
1340,Male,63,96,51
1341,Female,33,80,64
1342,Male,63,91,76
1343,Female,69,59,56
1344,Male,20,93,80
1345,Female,52,34,41
1346,Female,58,137,32
1347,Male,23,81,15
1348,Female,42,97,62
1349,Male,30,17,27
1350,Male,51,78,28
1351,Male,25,54,81
1352,Male,38,73,64
1353,Female,51,76,59
1354,Female,21,146,58
1355,Female,42,74,2
1356,Male,32,130,36
1357,Female,21,89,71
1358,Male,62,136,13
1359,Female,29,121,15
1360,Female,49,110,89
1361,Female,49,105,87
1362,Male,45,144,60
1363,Female,30,76,22
1364,Female,48,63,63
1365,Male,31,106,90
1366,Female,37,138,97
1367,Male,35,75,75
1368,Female,46,62,74
1369,Male,23,72,25
1370,Male,49,115,48
1371,Female,46,126,43
1372,Male,60,76,38
1373,Male,19,53,41
1374,Male,40,72,45
1375,Male,36,113,88
1376,Male,48,58,40
1377,Male,68,43,97
1378,Female,22,73,17
1379,Male,36,85,88
1380,Male,51,106,57
1381,Female,27,23,2
1382,Female,42,141,96
1383,Female,19,148,62
1384,Female,28,145,88
1385,Female,67,35,9
1386,Female,48,78,68
1387,Female,32,104,81
1388,Male,26,50,17
1389,Male,40,76,50
1390,Female,36,90,94
1391,Male,26,27,40
1392,Male,52,25,58
1393,Male,38,68,75
1394,Female,26,30,85
1395,Female,45,22,21
1396,Male,63,118,18
1397,Female,68,73,55
1398,Male,24,71,29
1399,Male,33,54,24
1400,Male,33,144,74
1401,Male,50,108,17
1402,Female,21,58,18
1403,Female,21,94,42
1404,Female,56,95,84
1405,Male,57,16,45
1406,Female,34,129,82
1407,Male,54,104,17
1408,Female,56,37,73
1409,Male,69,76,14
1410,Male,46,127,49
1411,Male,69,142,29
1412,Female,53,76,95
1413,Female,55,52,4
1414,Female,56,75,82
1415,Female,67,143,20
1416,Male,54,136,47
1417,Female,69,124,9
1418,Female,52,27,77
1419,Male,24,114,79
1420,Male,44,149,27
1421,Male,45,36,15
1422,Female,39,88,92
1423,Male,31,146,19
1424,Male,24,37,90
1425,Male,54,133,52
1426,Female,39,84,26
1427,Male,22,98,89
1428,Female,19,115,26
1429,Female,44,98,26
1430,Male,38,42,46
1431,Male,55,15,92
1432,Female,32,77,49
1433,Male,38,36,82
1434,Male,27,84,96
1435,Female,40,139,53
1436,Female,56,110,3
1437,Male,22,93,66
1438,Female,18,19,97
1439,Male,30,74,42
1440,Male,38,134,19
1441,Male,43,60,17
1442,Female,67,148,33
1443,Male,62,70,76
1444,Male,38,124,49
1445,Male,35,118,56
1446,Female,54,91,63
1447,Female,62,16,3
1448,Female,49,22,49
1449,Female,53,89,55
1450,Female,34,139,26
1451,Male,52,52,99
1452,Female,66,41,72
1453,Female,28,34,52
1454,Female,38,57,100
1455,Male,69,45,7
1456,Female,43,105,46
1457,Female,21,75,46
1458,Male,51,123,100
1459,Female,69,105,16
1460,Male,65,109,24
1461,Male,35,27,61
1462,Male,57,127,54
1463,Male,52,49,62
1464,Male,58,62,1
1465,Female,46,49,49
1466,Male,69,100,25
1467,Male,46,128,10
1468,Female,55,114,80
1469,Male,59,113,16
1470,Female,38,17,58
1471,Female,59,99,72
1472,Female,30,139,29
1473,Male,66,97,92
1474,Male,58,39,6
1475,Male,34,82,16
1476,Female,26,75,20
1477,Male,58,43,80
1478,Male,18,141,71
1479,Male,19,33,78
1480,Female,65,88,43
1481,Female,46,75,26
1482,Male,50,34,90
1483,Male,27,62,78
1484,Male,67,101,71
1485,Male,57,124,33
1486,Female,38,42,26
1487,Female,45,73,45
1488,Female,28,147,84
1489,Female,51,65,63
1490,Male,25,26,67
1491,Male,39,64,52
1492,Male,25,146,68
1493,Female,66,127,26
1494,Male,32,28,75
1495,Female,34,46,2
1496,Female,40,69,14
1497,Male,41,134,30
1498,Male,62,89,49
1499,Male,36,35,12
1500,Female,22,147,90
1501,Male,49,101,44
1502,Female,61,73,33
1503,Male,18,103,13
1504,Female,40,97,78
1505,Female,54,79,88
1506,Male,25,78,98
1507,Female,30,85,26
1508,Female,25,18,21
1509,Male,40,118,28
1510,Female,60,107,48
1511,Male,18,126,100
1512,Female,62,133,40
1513,Male,68,73,66
1514,Male,41,57,73
1515,Female,52,26,87
1516,Female,41,54,79
1517,Female,34,132,77
1518,Female,22,34,23
1519,Female,37,145,81
1520,Male,38,104,48
1521,Female,57,108,2
1522,Male,48,27,84
1523,Male,63,80,20
1524,Female,53,51,59
1525,Male,28,80,46
1526,Male,69,50,3
1527,Male,32,40,55
1528,Male,36,89,12
1529,Female,24,122,40
1530,Male,68,57,66
1531,Female,45,22,100
1532,Female,68,43,78
1533,Male,60,54,16
1534,Female,22,142,83
1535,Female,22,98,34
1536,Female,47,130,44
1537,Male,49,76,6
1538,Female,25,21,77
1539,Female,27,59,64
1540,Female,55,102,100
1541,Male,64,87,22
1542,Female,49,51,18
1543,Male,65,133,12
1544,Male,45,71,52
1545,Male,34,22,94
1546,Male,48,109,51
1547,Male,25,131,71
1548,Male,57,124,96
1549,Female,42,34,48
1550,Male,26,138,19
1551,Female,19,67,6
1552,Female,32,133,84
1553,Male,67,26,27
1554,Female,20,31,53
1555,Female,66,78,48
1556,Female,53,56,7
1557,Female,21,108,59
1558,Male,31,25,69
1559,Female,58,112,11
1560,Male,58,85,15
1561,Female,42,122,64
1562,Female,67,72,3
1563,Male,27,48,69
1564,Female,38,34,23
1565,Female,53,64,53
1566,Female,29,116,37
1567,Male,44,66,9
1568,Female,57,29,15
1569,Male,19,98,3
1570,Female,30,145,93
1571,Male,49,51,70
1572,Male,48,140,17
1573,Female,33,54,26
1574,Female,49,86,21
1575,Male,49,54,72
1576,Male,51,70,21
1577,Female,28,118,11
1578,Male,27,124,38
1579,Female,32,107,72
1580,Female,34,108,88
1581,Female,57,70,35
1582,Female,35,74,14
1583,Male,26,53,14
1584,Female,42,42,10
1585,Male,57,63,12
1586,Female,31,139,38
1587,Male,42,27,34
1588,Female,67,50,41
1589,Male,39,115,10
1590,Male,69,40,17
1591,Female,47,100,17
1592,Female,37,18,67
1593,Female,38,96,62
1594,Female,61,141,95
1595,Male,49,102,1
1596,Female,68,141,12
1597,Male,63,134,4
1598,Male,66,36,42
1599,Female,38,144,13
1600,Male,52,45,98
1601,Male,49,133,85
1602,Male,47,25,86
1603,Male,56,60,4
1604,Female,66,110,82
1605,Female,29,24,69
1606,Female,58,142,19
1607,Female,64,113,2
1608,Male,35,126,12
1609,Male,38,74,81
1610,Female,30,101,74
1611,Female,38,79,98
1612,Female,25,71,6
1613,Male,63,120,8
1614,Female,57,23,51
1615,Female,63,36,11
1616,Female,24,103,63
1617,Male,40,32,57
1618,Male,61,129,12
1619,Male,49,120,73
1620,Male,28,29,2
1621,Male,39,77,8
1622,Male,39,27,11
1623,Male,60,95,53
1624,Male,42,46,100
1625,Female,39,54,10
1626,Female,45,96,85
1627,Male,46,91,84
1628,Male,30,90,8
1629,Female,35,52,36
1630,Male,19,85,93
1631,Male,46,62,76
1632,Male,38,32,14
1633,Female,32,53,54
1634,Female,69,103,85
1635,Female,44,76,86
1636,Female,67,123,21
1637,Female,48,95,50
1638,Male,32,148,94
1639,Female,68,91,39
1640,Male,40,104,20
1641,Male,41,28,88
1642,Female,61,109,87
1643,Female,30,68,7
1644,Male,39,146,9
1645,Male,60,53,1
1646,Male,54,86,26
1647,Female,50,39,38
1648,Female,20,91,38
1649,Female,36,134,61
1650,Female,40,67,44
1651,Female,46,145,86
1652,Male,47,110,44
1653,Female,56,86,74
1654,Male,61,76,62
1655,Male,64,20,6
1656,Male,42,46,17
1657,Female,54,113,51
1658,Female,64,145,38
1659,Female,25,90,24
1660,Male,59,73,51
1661,Male,33,45,10
1662,Male,25,107,72
1663,Male,18,83,21
1664,Male,61,66,70
1665,Male,22,103,85
1666,Female,20,141,57
1667,Female,18,45,39
1668,Female,21,98,88
1669,Female,57,141,33
1670,Male,52,146,59
1671,Male,49,27,18
1672,Female,59,59,56
1673,Male,51,141,92
1674,Female,60,128,57
1675,Female,42,34,96
1676,Female,27,95,76
1677,Male,38,143,48
1678,Female,63,31,42
1679,Female,56,72,27
1680,Female,44,86,74
1681,Male,44,123,52
1682,Male,19,37,42
1683,Female,58,86,32
1684,Male,65,22,26
1685,Male,30,73,25
1686,Male,26,125,75
1687,Male,69,27,23
1688,Male,53,30,98
1689,Male,39,133,57
1690,Male,59,16,52
1691,Male,43,44,87
1692,Male,29,117,93
1693,Male,34,27,31
1694,Female,31,110,64
1695,Female,31,108,71
1696,Male,51,96,33
1697,Female,37,27,85
1698,Female,28,108,2
1699,Male,33,126,18
1700,Male,68,69,47
1701,Male,48,95,33
1702,Female,23,130,98
1703,Female,36,122,84
1704,Male,54,67,35
1705,Male,21,142,51
1706,Male,64,71,18
1707,Female,21,66,88
1708,Female,37,125,72
1709,Female,27,15,30
1710,Female,41,58,44
1711,Male,52,89,53
1712,Male,43,112,10
1713,Male,54,23,87
1714,Male,55,46,52
1715,Female,38,29,49
1716,Female,57,86,11
1717,Male,56,26,66
1718,Male,38,79,58
1719,Female,27,121,90
1720,Male,55,56,36
1721,Female,63,129,33
1722,Male,21,117,47
1723,Male,62,109,13
1724,Male,37,31,40
1725,Male,34,99,89
1726,Male,24,70,68
1727,Male,21,148,42
1728,Male,46,100,19
1729,Female,31,116,82
1730,Female,20,68,94
1731,Female,41,129,19
1732,Female,54,102,58
1733,Female,33,63,23
1734,Male,69,129,54
1735,Male,21,77,80
1736,Female,41,118,65
1737,Male,51,97,12
1738,Female,47,117,24
1739,Female,35,31,34
1740,Male,36,20,53
1741,Male,48,42,8
1742,Male,36,52,18
1743,Female,66,133,57
1744,Male,63,51,5
1745,Female,36,129,26
1746,Female,39,82,30
1747,Female,41,57,54
1748,Male,62,72,13
1749,Male,29,27,83
1750,Female,47,66,29
1751,Male,55,72,3
1752,Male,48,46,90
1753,Male,53,119,58
1754,Female,36,97,76
1755,Female,65,113,2
1756,Male,62,118,75
1757,Female,53,42,28
1758,Male,47,143,82
1759,Male,66,62,77
1760,Male,50,54,86
1761,Male,35,111,76
1762,Female,69,128,2
1763,Female,66,146,7
1764,Female,45,125,26
1765,Male,64,90,90
1766,Male,28,45,88
1767,Male,62,133,76
1768,Female,50,39,16
1769,Male,34,48,23
1770,Female,23,81,40
1771,Female,21,132,60
1772,Female,37,87,73
1773,Female,65,40,32
1774,Female,64,118,15
1775,Female,44,24,13
1776,Male,32,81,5
1777,Male,23,19,75
1778,Female,64,41,74
1779,Female,31,127,52
1780,Male,28,29,77
1781,Female,56,119,41
1782,Female,26,58,53
1783,Male,43,40,50
1784,Female,33,109,15
1785,Female,22,98,7
1786,Female,69,146,40
1787,Male,27,101,28
1788,Male,67,126,32
1789,Male,20,143,99
1790,Female,30,103,15
1791,Female,60,80,100
1792,Male,66,145,85
1793,Female,47,136,70
1794,Female,62,98,65
1795,Female,23,130,4
1796,Female,34,130,11
1797,Female,62,52,26
1798,Male,68,124,61
1799,Female,36,60,37
1800,Male,59,39,23
1801,Female,52,35,93
1802,Male,63,135,85
1803,Female,43,136,91
1804,Male,68,147,40
1805,Female,22,84,77
1806,Male,46,127,23
1807,Female,54,121,16
1808,Male,37,126,94
1809,Female,66,122,61
1810,Male,38,61,68
1811,Male,27,105,80
1812,Female,22,32,31
1813,Female,53,118,53
1814,Male,23,54,25
1815,Female,43,103,44
1816,Male,21,75,12
1817,Male,56,19,90
1818,Male,56,136,97
1819,Female,67,69,92
1820,Male,52,51,9
1821,Male,18,70,12
1822,Female,41,116,69
1823,Female,53,107,54
1824,Female,23,87,54
1825,Female,58,73,28
1826,Male,63,16,56
1827,Male,61,118,99
1828,Male,48,65,69
1829,Male,37,44,98
1830,Female,41,25,98
1831,Male,42,122,77
1832,Male,53,90,58
1833,Female,38,104,78
1834,Male,47,137,75
1835,Male,41,139,42
1836,Male,61,136,38
1837,Male,59,108,68
1838,Male,47,117,53
1839,Male,39,45,33
1840,Female,45,66,71
1841,Female,24,103,56
1842,Male,52,90,72
1843,Male,45,143,51
1844,Female,31,36,74
1845,Male,27,54,43
1846,Male,33,115,15
1847,Male,33,125,38
1848,Female,48,143,15
1849,Male,59,79,5
1850,Female,42,93,93
1851,Male,30,36,83
1852,Female,23,113,54
1853,Female,61,22,51
1854,Male,26,31,10
1855,Female,62,31,12
1856,Male,53,104,4
1857,Female,60,95,95
1858,Male,37,92,18
1859,Male,35,20,80
1860,Female,60,124,36
1861,Male,38,28,25
1862,Male,21,86,87
1863,Female,67,68,76
1864,Male,50,41,98
1865,Male,44,27,36
1866,Female,24,74,67
1867,Female,23,20,9
1868,Male,32,72,61
1869,Male,35,63,53
1870,Female,49,40,18
1871,Female,28,61,43
1872,Male,37,19,35
1873,Female,41,34,63
1874,Male,32,148,98
1875,Male,65,73,78
1876,Male,24,146,4
1877,Male,38,31,93
1878,Male,59,28,41
1879,Female,43,27,45
1880,Female,61,149,50
1881,Female,31,142,79
1882,Female,54,58,28
1883,Male,38,133,42
1884,Male,35,33,80
1885,Male,22,77,76
1886,Male,20,95,69
1887,Female,40,114,98
1888,Male,43,136,1
1889,Male,54,58,39
1890,Female,41,118,96
1891,Female,66,75,90
1892,Female,36,139,17
1893,Female,68,85,91
1894,Male,42,121,88
1895,Male,38,64,35
1896,Female,29,79,46
1897,Male,58,113,42
1898,Male,50,46,39
1899,Male,67,72,90
1900,Female,21,142,49
1901,Male,59,126,62
1902,Female,24,82,38
1903,Male,39,54,23
1904,Male,50,146,22
1905,Male,34,104,4
1906,Female,41,42,49
1907,Male,51,110,59
1908,Female,45,45,73
1909,Female,60,17,68
1910,Female,58,38,71
1911,Male,56,29,87
1912,Male,39,59,2
1913,Male,66,22,49
1914,Male,34,85,88
1915,Female,51,122,95
1916,Female,23,129,31
1917,Female,63,117,40
1918,Male,23,139,48
1919,Female,51,71,51
1920,Male,18,44,43
1921,Female,27,128,98
1922,Male,38,131,55
1923,Male,22,74,88
1924,Female,19,112,49
1925,Female,39,140,90
1926,Female,65,108,80
1927,Female,19,148,57
1928,Male,27,136,77
1929,Female,51,122,15
1930,Female,33,18,27
1931,Female,65,107,68
1932,Male,68,20,80
1933,Male,56,46,64
1934,Female,39,120,94
1935,Male,29,29,30
1936,Female,41,136,36
1937,Male,64,110,67
1938,Male,57,20,86
1939,Male,55,126,86
1940,Male,27,134,49
1941,Female,52,137,76
1942,Female,68,81,55
1943,Female,66,120,85
1944,Male,49,57,56
1945,Female,24,110,68
1946,Female,38,146,95
1947,Female,37,95,44
1948,Male,43,55,31
1949,Male,21,147,58
1950,Male,63,49,87
1951,Female,69,36,53
1952,Female,39,126,84
1953,Female,32,25,79
1954,Male,57,17,23
1955,Male,38,74,28
1956,Female,32,90,16
1957,Male,39,101,37
1958,Male,69,28,21
1959,Male,45,32,79
1960,Male,31,127,17
1961,Female,44,87,37
1962,Male,58,37,77
1963,Male,57,97,19
1964,Male,45,139,30
1965,Male,43,83,45
1966,Female,66,61,18
1967,Female,19,130,78
1968,Male,42,44,62
1969,Male,20,39,36
1970,Male,25,126,100
1971,Male,61,39,84
1972,Male,50,88,52
1973,Male,59,72,19
1974,Female,69,108,44
1975,Male,52,133,7
1976,Female,23,141,44
1977,Female,56,39,68
1978,Male,69,92,34
1979,Female,40,113,66
1980,Female,42,130,69
1981,Female,67,62,55
1982,Female,60,24,10
1983,Female,36,113,96
1984,Female,22,25,42
1985,Male,68,99,41
1986,Female,28,149,77
1987,Female,29,140,69
1988,Female,27,78,10
1989,Male,25,16,10
1990,Female,41,90,91
1991,Male,45,135,60
1992,Female,58,56,51
1993,Male,53,68,21
1994,Male,54,89,8
1995,Female,38,30,65
1996,Female,25,32,92
1997,Male,26,104,78
1998,Female,64,20,85
1999,Male,32,122,30
2000,Male,65,62,85
2001,Male,63,56,49
2002,Male,57,90,9
2003,Male,35,91,17
2004,Female,59,146,69
2005,Male,37,144,58
2006,Male,23,73,57
2007,Female,29,41,62
2008,Male,19,93,95
2009,Female,24,86,52
2010,Female,33,21,61
2011,Female,20,125,40
2012,Male,62,133,38
2013,Male,20,77,43
2014,Male,44,138,63
2015,Female,67,26,19
2016,Male,60,57,100
2017,Female,57,31,50
2018,Male,55,77,33
2019,Female,50,134,13
2020,Male,45,50,78
2021,Male,18,22,97
2022,Male,25,83,62
2023,Female,54,104,93
2024,Female,49,50,43
2025,Male,65,42,49
2026,Male,60,132,36
2027,Female,54,107,10
2028,Female,21,90,95
2029,Female,47,115,6
2030,Male,23,28,57
2031,Female,63,85,1
2032,Male,36,138,71
2033,Female,49,139,58
2034,Male,26,51,91
2035,Female,29,43,21
2036,Female,28,33,92
2037,Female,63,120,80
2038,Female,33,35,56
2039,Female,18,78,87
2040,Male,62,41,20
2041,Female,38,69,54
2042,Female,47,43,25
2043,Female,30,39,28
2044,Male,51,84,5
2045,Female,21,77,21
2046,Male,45,144,18
2047,Female,55,30,47
2048,Female,48,114,70
2049,Male,44,44,57
2050,Female,22,59,93
2051,Male,42,33,19
2052,Male,20,48,97
2053,Female,50,76,65
2054,Male,21,132,3
2055,Female,42,114,42
2056,Female,37,36,21
2057,Male,51,125,99
2058,Male,43,87,40
2059,Male,22,52,67
2060,Male,52,84,25
2061,Female,45,130,55
2062,Female,46,93,84
2063,Male,26,23,52
2064,Female,69,46,44
2065,Female,55,146,98
2066,Female,67,64,85
2067,Female,23,96,56
2068,Male,36,19,55
2069,Male,61,101,87
2070,Female,28,140,70
2071,Male,19,89,77
2072,Male,64,36,87
2073,Male,61,82,73
2074,Female,61,58,81
2075,Female,26,48,66
2076,Female,38,91,19
2077,Male,41,56,83
2078,Female,51,120,7
2079,Female,39,109,63
2080,Male,20,149,42
2081,Female,29,82,42
2082,Female,45,142,59
2083,Male,47,99,20
2084,Male,43,97,73
2085,Male,65,109,17
2086,Female,38,46,27
2087,Female,45,80,47
2088,Female,43,130,2
2089,Male,50,144,63
2090,Male,38,74,62
2091,Female,52,31,100
2092,Female,69,110,19
2093,Male,51,30,17
2094,Male,58,60,69
2095,Male,68,121,39
2096,Male,64,102,82
2097,Female,35,143,71
2098,Male,28,133,81
2099,Female,40,99,39
2100,Female,65,18,36
2101,Female,39,85,40
2102,Male,34,125,45
2103,Male,22,64,4
2104,Male,61,109,25
2105,Male,28,106,69
2106,Female,47,79,30
2107,Male,32,61,76
2108,Male,44,120,68
2109,Female,52,144,88
2110,Male,50,120,29
2111,Female,37,38,73
2112,Female,33,18,68
2113,Female,51,122,51
2114,Female,19,33,24
2115,Female,52,54,14
2116,Female,57,64,69
2117,Female,45,89,18
2118,Female,64,26,42
2119,Male,56,41,57
2120,Male,23,127,83
2121,Male,26,63,12
2122,Male,37,144,82
2123,Female,18,74,17
2124,Male,25,44,30
2125,Female,40,98,88
2126,Male,20,42,75
2127,Male,21,39,99
2128,Male,42,110,23
2129,Female,64,139,81
2130,Male,55,24,1
2131,Female,32,56,79
2132,Female,38,54,32
2133,Male,52,91,9
2134,Male,63,119,15
2135,Male,69,132,28
2136,Female,31,56,24
2137,Male,53,61,60
2138,Female,29,36,35
2139,Female,34,121,86
2140,Male,56,41,27
2141,Male,26,55,83
2142,Female,52,94,76
2143,Female,30,103,20
2144,Female,32,80,65
2145,Male,35,26,85
2146,Female,68,87,49
2147,Male,50,90,1
2148,Female,23,104,10
2149,Female,44,24,47
2150,Male,40,110,59
2151,Female,44,34,96
2152,Male,51,53,62
2153,Male,63,74,86
2154,Female,55,80,18
2155,Male,31,79,46
2156,Male,53,138,32
2157,Female,25,144,27
2158,Male,52,71,92
2159,Male,36,92,18
2160,Male,47,43,39
2161,Female,31,29,49
2162,Male,37,26,93
2163,Female,66,115,82
2164,Female,42,98,44
2165,Male,57,139,72
2166,Male,41,117,54
2167,Male,31,38,95
2168,Female,43,124,34
2169,Male,55,92,71
2170,Male,40,115,36
2171,Male,39,142,18
2172,Male,65,72,38
2173,Male,36,90,59
2174,Female,63,50,9
2175,Female,68,36,73
2176,Male,20,141,72
2177,Male,59,94,51
2178,Male,36,114,35
2179,Male,26,110,82
2180,Female,45,32,5
2181,Male,37,52,14
2182,Female,62,123,92
2183,Female,24,137,30
2184,Male,31,118,4
2185,Female,26,95,39
2186,Female,36,101,84
2187,Female,64,75,64
2188,Female,69,60,25
2189,Male,31,46,28
2190,Male,55,29,76
2191,Female,53,58,66
2192,Male,57,68,78
2193,Male,34,58,22
2194,Male,47,112,31
2195,Male,26,19,23
2196,Male,50,123,48
2197,Female,69,41,20
2198,Male,42,130,38
2199,Male,31,101,55
2200,Male,28,118,68
