CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100)
4484,Male,66,148,16
4485,Male,25,18,88
4486,Female,67,15,31
4487,Female,37,67,14
4488,Male,34,109,47
4489,Female,45,131,32
4490,Male,23,110,77
4491,Female,59,20,17
4492,Female,50,10,56
4493,Male,45,90,36
4494,Female,18,119,42
4495,Male,58,109,82
4496,Female,69,114,19
4497,Female,52,142,7
4498,Male,41,108,55
4499,Male,23,18,30
4500,Male,24,141,76
4501,Female,26,66,75
4502,Female,54,133,29
4503,Male,33,15,67
4504,Male,51,72,34
4505,Male,52,127,34
4506,Female,52,74,95
4507,Male,37,61,86
4508,Female,40,74,2
4509,Male,59,134,27
4510,Female,52,109,47
4511,Female,64,145,100
4512,Female,63,105,96
4513,Female,40,17,57
4514,Male,21,23,99
4515,Male,27,33,17
4516,Male,60,102,98
4517,Male,28,34,26
4518,Female,57,143,10
4519,Female,26,138,39
4520,Male,57,96,9
4521,Female,29,42,25
4522,Male,34,65,20
4523,Female,49,37,15
4524,Female,40,38,91
4525,Female,32,32,11
4526,Female,68,47,16
4527,Female,45,52,94
4528,Male,69,19,22
4529,Male,55,36,62
4530,Female,22,145,24
4531,Male,57,94,88
4532,Female,35,22,36
4533,Female,38,67,18
4534,Female,32,12,20
4535,Female,20,109,8
4536,Female,63,113,15
4537,Male,43,14,77
4538,Male,32,31,100
4539,Female,62,75,78
4540,Female,37,98,47
4541,Male,38,49,88
4542,Male,43,97,24
4543,Male,58,131,47
4544,Female,40,14,18
4545,Female,66,126,32
4546,Male,68,24,99
4547,Female,42,84,84
4548,Female,21,89,42
4549,Female,69,27,96
4550,Female,27,111,37
4551,Female,39,141,33
4552,Female,20,62,1
4553,Male,36,67,92
4554,Female,48,121,27
4555,Female,26,94,17
4556,Female,46,84,46
4557,Female,54,67,79
4558,Male,63,125,78
4559,Female,24,68,95
4560,Female,55,39,34
4561,Female,41,77,3
4562,Female,25,84,56
4563,Female,51,77,12
4564,Female,43,140,26
4565,Male,45,66,24
4566,Female,45,50,60
4567,Female,63,13,58
4568,Male,24,48,63
4569,Male,20,118,98
4570,Female,69,115,8
4571,Female,39,117,76
4572,Female,55,20,73
4573,Female,63,20,26
4574,Female,61,63,58
4575,Male,35,29,38
4576,Male,29,137,49
4577,Male,48,85,43
4578,Male,56,128,59
4579,Female,22,23,83
4580,Male,61,132,21
4581,Male,58,34,13
4582,Female,46,115,99
4583,Male,60,115,3
4584,Female,53,112,89
4585,Female,31,19,32
4586,Female,61,23,21
4587,Female,35,142,14
4588,Female,24,31,95
4589,Male,40,84,8
4590,Female,50,38,7
4591,Male,62,144,100
4592,Female,33,44,99
4593,Female,54,80,83
4594,Female,68,103,59
4595,Female,42,13,2
4596,Female,26,60,69
4597,Male,45,103,44
4598,Female,26,39,66
4599,Male,29,103,18
4600,Male,35,119,79
4601,Female,44,83,16
4602,Male,43,96,12
4603,Female,43,149,60
4604,Male,27,85,100
4605,Male,34,35,86
4606,Male,68,143,92
4607,Female,49,110,54
4608,Female,41,124,40
4609,Male,60,115,43
4610,Male,65,112,22
4611,Female,25,113,4
4612,Male,47,86,76
4613,Male,43,104,21
4614,Female,41,116,91
4615,Female,44,121,23
4616,Female,32,61,42
4617,Female,45,27,91
4618,Female,28,66,41
4619,Male,56,42,16
4620,Male,19,113,96
4621,Female,68,141,36
4622,Male,26,28,17
4623,Female,67,16,54
4624,Male,62,35,82
4625,Female,40,96,91
4626,Male,50,107,7
4627,Male,36,145,41
4628,Male,30,41,62
4629,Female,31,43,84
4630,Male,49,64,57
4631,Female,66,52,99
4632,Female,39,28,33
4633,Female,37,66,26
4634,Female,50,89,88
4635,Male,22,11,24
4636,Female,37,58,31
4637,Female,31,99,27
4638,Female,44,31,49
4639,Female,43,100,73
4640,Female,49,38,66
4641,Male,47,15,70
4642,Male,44,132,31
4643,Female,43,94,25
4644,Female,35,132,16
4645,Female,62,113,6
4646,Female,40,23,87
4647,Female,61,79,69
4648,Male,64,148,17
4649,Male,41,111,9
4650,Male,21,78,90
4651,Male,58,88,62
4652,Male,20,47,13
4653,Male,60,71,7
4654,Male,47,89,18
4655,Male,64,126,45
4656,Male,33,135,24
4657,Female,24,33,55
4658,Female,56,108,32
4659,Male,39,144,7
4660,Male,58,23,20
4661,Female,48,103,98
4662,Female,66,33,19
4663,Female,30,22,62
4664,Female,58,38,14
4665,Female,58,31,32
4666,Female,69,11,9
4667,Male,46,112,100
4668,Female,45,45,49
4669,Female,61,47,90
4670,Male,36,27,84
4671,Male,40,60,93
4672,Female,64,137,16
4673,Female,67,26,95
4674,Female,25,121,24
4675,Female,42,86,30
4676,Female,55,31,8
4677,Male,55,132,90
4678,Male,52,137,79
4679,Female,43,99,10
4680,Female,20,141,36
4681,Female,19,16,24
4682,Male,22,147,8
4683,Female,37,24,1
4684,Female,29,49,74
4685,Male,55,111,87
4686,Female,33,107,74
4687,Female,54,129,33
4688,Male,55,27,31
4689,Female,53,11,77
4690,Female,63,129,62
4691,Male,46,63,35
4692,Female,52,106,44
4693,Female,66,82,47
4694,Female,54,101,32
4695,Male,38,17,63
4696,Female,38,109,22
4697,Male,45,48,7
4698,Female,23,145,6
4699,Male,37,115,41
4700,Female,53,59,80
4701,Male,30,92,12
4702,Female,57,36,73
4703,Female,28,86,40
4704,Female,41,47,69
4705,Male,36,30,58
4706,Female,40,54,3
4707,Female,48,39,100
4708,Female,54,104,43
4709,Female,54,61,74
4710,Female,20,115,8
4711,Female,51,50,73
4712,Female,46,90,13
4713,Female,20,33,56
4714,Female,32,112,19
4715,Male,24,11,23
4716,Female,20,69,43
4717,Male,64,60,24
4718,Female,60,138,3
4719,Female,33,100,97
4720,Female,62,110,87
4721,Female,51,123,14
4722,Female,37,15,83
4723,Female,61,63,33
4724,Female,56,36,87
4725,Female,50,89,27
4726,Female,31,72,12
4727,Female,59,108,46
4728,Female,52,100,71
4729,Female,28,44,100
4730,Male,37,67,46
4731,Female,47,45,82
4732,Female,45,111,16
4733,Female,32,101,58
4734,Female,55,65,14
4735,Male,67,76,85
4736,Male,30,66,43
4737,Female,64,40,91
4738,Female,52,140,25
4739,Female,64,61,15
4740,Male,41,114,74
4741,Female,18,120,30
4742,Female,59,101,44
4743,Male,41,46,9
4744,Female,44,126,92
4745,Female,35,76,82
4746,Male,43,58,11
4747,Female,46,37,66
4748,Female,25,41,22
4749,Male,61,108,87
4750,Female,43,80,20
4751,Female,22,41,29
4752,Female,50,145,90
4753,Female,57,77,63
4754,Male,22,79,41
4755,Male,66,57,76
4756,Female,64,105,93
4757,Male,53,117,83
4758,Male,30,55,98
4759,Male,34,76,48
4760,Female,30,38,27
4761,Female,42,92,94
4762,Female,19,147,31
4763,Female,41,80,92
4764,Male,53,74,25
4765,Female,42,31,49
4766,Male,51,109,70
4767,Male,29,23,64
4768,Male,36,15,56
4769,Female,67,56,7
4770,Male,59,43,70
4771,Male,47,10,35
4772,Male,54,17,89
4773,Female,60,31,21
4774,Female,18,77,47
4775,Male,20,43,60
4776,Female,66,46,17
4777,Female,43,130,90
4778,Male,32,32,17
4779,Female,63,93,71
4780,Female,64,126,25
4781,Female,65,33,34
4782,Female,45,78,26
4783,Male,21,89,6
4784,Female,36,69,10
4785,Female,41,47,81
4786,Female,57,86,78
4787,Female,23,94,3
4788,Female,33,138,59
4789,Male,49,13,80
4790,Female,47,123,69
4791,Male,52,89,48
4792,Female,25,118,23
4793,Female,22,40,91
4794,Male,54,137,5
4795,Male,29,88,56
4796,Female,42,14,38
4797,Male,50,136,82
4798,Female,56,95,76
4799,Male,41,95,85
4800,Female,28,148,7
4801,Female,59,33,17
4802,Female,52,54,9
4803,Female,57,120,88
4804,Female,18,43,75
4805,Female,25,148,89
4806,Male,40,131,46
4807,Female,37,118,37
4808,Female,49,32,7
4809,Female,28,38,17
4810,Male,24,15,41
4811,Female,47,61,64
4812,Female,65,98,83
4813,Male,56,98,57
4814,Male,30,131,85
4815,Female,59,26,45
4816,Male,66,37,73
4817,Female,20,18,8
4818,Male,24,124,91
4819,Female,60,133,87
4820,Male,30,13,10
4821,Female,54,45,54
4822,Male,42,143,66
4823,Male,40,74,44
4824,Male,68,12,48
4825,Male,64,46,71
4826,Male,50,118,2
4827,Female,22,12,80
4828,Male,49,65,6
4829,Female,47,70,80
4830,Male,48,77,89
4831,Female,30,88,45
4832,Female,59,80,10
4833,Female,22,120,9
4834,Female,40,32,96
4835,Male,18,23,32
4836,Female,27,143,2
4837,Female,67,42,21
4838,Male,44,18,3
4839,Female,25,149,98
4840,Male,69,126,93
4841,Male,20,104,84
4842,Female,36,12,23
4843,Female,68,55,37
4844,Female,19,45,72
4845,Female,66,22,36
4846,Female,48,94,14
4847,Female,65,52,87
4848,Male,27,137,91
4849,Female,33,56,15
4850,Female,54,28,35
4851,Female,37,92,22
4852,Female,20,106,47
4853,Female,52,108,36
4854,Male,51,38,15
4855,Female,38,137,96
4856,Female,53,81,82
4857,Male,49,74,58
4858,Male,35,47,31
4859,Male,51,133,41
4860,Female,55,103,100
4861,Female,20,42,89
4862,Female,20,22,74
4863,Male,44,110,78
4864,Female,19,136,26
4865,Male,20,86,83
4866,Female,34,130,30
4867,Male,63,58,12
4868,Male,56,119,31
4869,Female,55,144,82
4870,Female,57,45,2
4871,Male,36,102,78
4872,Male,36,33,20
4873,Male,61,90,58
4874,Male,22,107,20
4875,Female,22,114,34
4876,Female,31,14,60
4877,Male,44,138,34
4878,Female,66,80,37
4879,Male,65,131,67
4880,Female,53,12,99
4881,Female,57,45,97
4882,Female,52,130,19
4883,Male,38,149,95
4884,Male,22,24,52
4885,Female,41,141,44
4886,Male,56,25,86
4887,Male,67,143,27
4888,Female,41,72,38
4889,Male,57,32,92
4890,Female,60,86,21
4891,Female,63,10,84
4892,Female,67,85,38
4893,Female,30,36,13
4894,Female,55,34,93
4895,Male,62,95,21
4896,Female,18,71,42
4897,Male,60,102,97
4898,Male,56,39,96
4899,Female,27,93,48
4900,Male,19,134,46
4901,Female,33,43,92
4902,Male,54,13,78
4903,Male,33,40,57
4904,Female,40,60,52
4905,Male,43,59,22
4906,Male,33,23,98
4907,Male,44,17,17
4908,Male,64,110,97
4909,Female,58,78,97
4910,Female,47,145,26
4911,Female,50,148,39
4912,Male,49,38,71
4913,Female,26,73,63
4914,Female,28,58,89
4915,Male,54,28,51
4916,Female,23,136,30
4917,Female,47,92,41
4918,Male,57,105,33
4919,Male,32,124,50
4920,Male,65,112,63
4921,Female,47,126,39
4922,Female,35,87,28
4923,Male,29,80,18
4924,Female,21,29,74
4925,Male,33,105,59
4926,Female,40,119,66
4927,Male,28,104,43
4928,Female,41,95,78
4929,Female,39,142,13
4930,Female,56,104,1
4931,Male,32,88,32
4932,Male,66,46,89
4933,Female,32,28,10
4934,Male,27,147,15
4935,Male,45,53,93
4936,Female,53,98,17
4937,Male,34,46,63
4938,Female,53,67,54
4939,Male,39,137,23
4940,Female,40,52,71
4941,Female,46,57,50
4942,Male,39,65,59
4943,Female,28,120,36
4944,Male,53,41,6
4945,Male,61,63,66
4946,Male,46,70,32
4947,Male,59,119,53
4948,Male,49,120,69
4949,Female,31,109,83
4950,Male,35,78,2
4951,Female,55,147,43
4952,Male,54,11,87
4953,Female,51,121,40
4954,Female,62,108,68
4955,Female,40,112,4
4956,Male,49,21,75
4957,Male,63,134,46
4958,Male,20,54,20
4959,Male,60,16,14
4960,Female,39,76,99
4961,Female,40,79,14
4962,Male,21,106,49
4963,Female,30,62,3
4964,Female,49,102,79
4965,Male,46,67,21
4966,Female,57,78,61
4967,Male,57,56,2
4968,Female,62,52,21
4969,Female,27,71,10
4970,Male,30,64,91
4971,Female,62,116,19
4972,Female,34,58,53
4973,Female,55,115,76
4974,Female,19,87,49
4975,Male,34,128,80
4976,Female,61,37,8
4977,Female,43,66,57
4978,Male,55,129,89
4979,Female,54,129,24
4980,Female,22,13,47
4981,Female,42,29,82
4982,Female,26,126,21
4983,Male,45,98,8
4984,Female,39,62,19
4985,Female,46,48,30
4986,Male,52,62,91
4987,Male,37,130,100
4988,Female,22,95,100
4989,Female,56,108,26
4990,Female,61,127,20
4991,Male,49,101,78
4992,Female,56,147,97
4993,Female,27,122,73
4994,Female,57,92,87
4995,Male,34,74,45
4996,Female,54,10,64
4997,Male,32,139,30
4998,Male,26,37,53
4999,Female,49,93,50
5000,Female,40,37,62
5001,Female,28,133,42
5002,Female,30,40,28
5003,Female,35,144,58
5004,Male,66,81,31
5005,Female,26,57,90
5006,Female,59,35,100
5007,Male,22,98,59
5008,Male,60,144,100
5009,Male,39,114,75
5010,Female,49,66,12
5011,Female,64,124,45
5012,Male,19,129,66
5013,Female,38,10,68
5014,Female,45,91,32
5015,Male,69,38,41
5016,Male,41,23,98
5017,Female,41,139,55
5018,Female,31,80,69
5019,Female,54,134,5
5020,Male,44,88,63
5021,Male,41,116,4
5022,Male,23,107,41
5023,Male,43,27,12
5024,Male,32,55,99
5025,Female,46,91,37
5026,Female,53,132,98
5027,Male,27,107,55
5028,Female,45,55,45
5029,Female,68,112,28
5030,Female,26,46,59
5031,Male,38,27,7
5032,Female,27,113,60
5033,Male,21,131,53
5034,Female,21,103,40
5035,Female,23,109,52
5036,Male,43,37,11
5037,Female,57,24,96
5038,Male,33,137,50
5039,Male,25,52,50
5040,Female,45,42,96
5041,Female,33,139,95
5042,Female,55,17,48
5043,Male,66,121,84
5044,Female,18,42,54
5045,Female,36,99,6
5046,Female,67,125,50
5047,Female,34,29,82
5048,Female,66,132,85
5049,Female,45,141,3
5050,Female,61,45,41
5051,Female,29,107,92
5052,Male,23,86,28
5053,Male,24,135,32
5054,Female,25,48,39
5055,Female,20,80,88
5056,Female,66,115,71
5057,Female,38,149,63
5058,Female,25,64,19
5059,Female,45,127,1
5060,Female,47,103,33
5061,Male,49,107,33
5062,Male,28,18,11
5063,Male,37,149,60
5064,Female,67,78,87
5065,Male,33,92,28
5066,Female,42,37,62
5067,Female,62,26,47
5068,Female,26,31,17
5069,Female,68,122,74
5070,Female,56,117,72
5071,Female,66,69,9
5072,Female,57,53,83
5073,Male,57,52,8
5074,Female,20,64,59
5075,Female,33,20,69
5076,Female,29,64,78
5077,Female,32,138,45
5078,Female,21,17,33
5079,Male,40,90,38
5080,Male,44,88,63
5081,Female,56,74,12
5082,Male,60,69,67
5083,Female,54,104,29
5084,Female,30,65,22
5085,Female,60,137,34
5086,Female,54,131,70
5087,Female,57,40,99
5088,Male,38,94,39
5089,Female,46,96,16
5090,Female,46,135,31
5091,Female,66,90,49
5092,Female,28,31,44
5093,Female,68,65,79
5094,Female,67,95,46
5095,Female,45,132,1
5096,Male,27,120,44
5097,Male,22,17,84
5098,Female,42,71,87
5099,Male,50,87,84
5100,Male,34,31,96
5101,Female,66,24,46
5102,Female,50,40,89
5103,Female,42,96,72
5104,Male,50,78,53
5105,Male,26,118,33
5106,Female,44,90,45
5107,Male,42,49,64
5108,Female,21,78,94
5109,Female,26,80,3
5110,Male,63,73,24
5111,Male,32,17,76
5112,Female,33,80,31
5113,Male,33,95,71
5114,Female,30,53,40
5115,Female,31,47,81
5116,Male,39,126,50
5117,Male,38,13,74
5118,Male,26,64,15
5119,Male,58,102,21
5120,Female,21,68,21
5121,Female,27,103,60
5122,Male,52,76,93
5123,Female,26,14,65
5124,Female,68,92,21
5125,Female,65,81,55
5126,Male,33,136,69
5127,Female,66,46,79
5128,Male,35,36,26
5129,Female,27,22,75
5130,Female,38,143,55
5131,Female,68,74,85
5132,Female,32,50,46
5133,Male,32,24,62
5134,Female,28,142,70
5135,Female,57,24,54
5136,Female,65,10,4
5137,Male,59,24,45
5138,Male,58,57,85
5139,Female,64,81,54
5140,Male,54,126,81
5141,Female,37,36,53
5142,Male,51,69,95
5143,Female,39,75,44
5144,Female,65,61,87
5145,Male,35,90,96
5146,Female,33,44,36
5147,Male,22,130,34
5148,Male,18,51,52
5149,Female,36,54,6
5150,Female,27,61,38
5151,Male,38,38,86
5152,Female,30,66,33
5153,Male,41,28,75
5154,Male,40,17,55
5155,Female,40,144,23
5156,Female,28,148,44
5157,Male,64,75,100
5158,Female,19,92,28
5159,Male,23,37,64
5160,Female,28,98,48
5161,Female,32,84,59
5162,Female,26,49,83
5163,Male,29,139,59
5164,Female,53,85,43
5165,Female,45,85,43
5166,Female,40,123,77
5167,Male,44,104,13
5168,Male,41,63,72
5169,Female,31,149,43
5170,Male,52,11,13
5171,Female,44,89,35
5172,Male,38,74,91
5173,Female,66,61,11
5174,Male,30,43,21
5175,Male,25,54,72
5176,Male,61,138,26
5177,Female,61,109,94
5178,Male,61,61,86
5179,Female,51,76,50
5180,Male,59,107,49
5181,Female,40,85,74
5182,Female,26,65,90
5183,Male,18,118,91
5184,Male,53,59,86
5185,Female,63,110,13
5186,Female,33,128,39
5187,Male,42,149,55
5188,Female,35,124,7
5189,Male,51,82,43
5190,Female,55,65,42
5191,Male,20,59,58
5192,Female,37,12,12
5193,Male,36,73,13
5194,Female,30,63,12
5195,Female,34,45,76
5196,Female,31,53,38
5197,Female,47,128,3
5198,Male,39,102,72
5199,Female,60,141,62
5200,Male,65,79,31
5201,Female,60,111,77
5202,Female,46,20,72
5203,Male,67,119,37
5204,Male,19,70,24
5205,Female,25,141,92
5206,Male,31,25,68
5207,Female,51,16,64
5208,Female,30,20,16
5209,Female,27,73,18
5210,Male,25,137,68
5211,Female,24,15,40
5212,Male,30,129,58
5213,Female,43,57,97
5214,Male,49,78,45
5215,Female,36,130,53
5216,Female,32,15,27
5217,Female,19,94,36
5218,Female,54,119,68
5219,Female,36,37,100
5220,Female,50,118,13
5221,Female,56,142,51
5222,Female,67,90,48
5223,Female,50,110,60
5224,Female,18,67,78
5225,Female,56,33,70
5226,Female,45,77,51
5227,Male,34,116,14
5228,Female,23,19,43
5229,Female,69,30,3
5230,Female,61,133,25
5231,Female,37,122,34
5232,Male,64,106,70
5233,Female,30,147,56
5234,Male,29,91,65
5235,Male,47,106,60
5236,Male,38,102,48
5237,Female,19,104,72
5238,Female,35,33,81
5239,Female,45,133,77
5240,Female,21,149,19
5241,Female,59,145,35
5242,Female,60,87,97
5243,Male,23,142,33
5244,Female,55,63,42
5245,Male,26,45,54
5246,Male,37,121,39
5247,Female,62,140,64
5248,Female,47,31,38
5249,Male,54,17,38
5250,Female,55,135,73
5251,Female,21,87,52
5252,Male,55,16,47
5253,Female,67,77,65
5254,Female,30,71,100
5255,Female,52,116,42
5256,Female,47,33,55
5257,Female,59,143,59
5258,Male,21,145,66
5259,Female,42,98,74
5260,Female,48,116,54
5261,Male,64,50,51
5262,Female,29,119,23
5263,Female,32,140,73
5264,Female,43,18,11
5265,Male,27,91,36
5266,Female,29,103,56
5267,Female,39,142,42
5268,Female,57,125,99
5269,Female,38,36,13
5270,Male,52,34,83
5271,Female,24,13,99
5272,Female,35,41,52
5273,Female,44,44,30
5274,Male,52,39,82
5275,Female,64,112,12
5276,Female,19,121,76
5277,Male,49,58,21
5278,Female,32,103,12
5279,Male,62,92,62
5280,Female,41,139,92
5281,Female,37,38,93
5282,Female,27,127,39
5283,Male,41,31,44
5284,Male,41,111,4
5285,Female,41,28,31
5286,Male,57,76,24
5287,Female,65,95,42
5288,Female,65,27,49
5289,Male,51,118,82
5290,Female,58,122,90
5291,Female,57,142,20
5292,Female,28,148,8
5293,Female,43,67,33
5294,Female,18,27,68
5295,Male,47,81,38
5296,Male,60,102,86
5297,Female,35,65,36
5298,Female,43,32,48
5299,Male,64,25,95
5300,Female,26,53,8
5301,Male,26,81,73
5302,Female,18,23,82
5303,Female,24,146,99
5304,Female,61,84,60
5305,Female,59,117,24
5306,Female,68,45,17
5307,Female,33,53,65
5308,Male,55,109,39
5309,Female,28,90,79
5310,Female,68,23,55
5311,Male,42,102,77
5312,Male,46,26,87
5313,Male,36,106,93
5314,Male,35,135,61
5315,Female,64,63,31
5316,Male,46,135,28
5317,Female,33,139,32
5318,Female,63,32,7
5319,Female,57,138,78
5320,Male,25,21,14
5321,Female,51,21,96
5322,Female,23,66,73
5323,Female,62,95,54
5324,Female,62,27,70
5325,Female,47,112,51
5326,Male,61,92,79
5327,Male,51,103,30
5328,Male,38,87,30
5329,Female,69,82,16
5330,Female,29,142,23
5331,Male,66,97,31
5332,Male,23,17,12
5333,Female,56,21,85
5334,Male,23,81,3
5335,Female,21,145,67
5336,Male,26,64,38
5337,Male,22,131,86
5338,Female,27,102,85
5339,Female,64,91,16
5340,Female,25,56,82
5341,Female,40,117,4
5342,Male,21,44,20
5343,Female,54,115,45
5344,Female,24,143,13
5345,Male,23,146,95
5346,Female,62,49,2
5347,Male,68,105,94
5348,Female,59,91,31
5349,Female,32,46,28
5350,Male,52,149,73
5351,Female,67,25,59
5352,Female,49,33,11
5353,Male,31,124,35
5354,Female,52,104,49
5355,Female,28,13,44
5356,Male,27,59,58
5357,Male,34,117,51
5358,Female,30,111,17
5359,Female,51,140,90
5360,Female,62,17,4
5361,Male,68,21,33
5362,Female,22,75,62
5363,Female,65,102,81
5364,Male,27,123,72
5365,Male,49,27,90
5366,Male,29,113,43
5367,Male,69,95,84
5368,Male,30,102,42
5369,Male,38,54,51
5370,Female,65,54,38
5371,Female,50,109,43
5372,Female,58,71,48
5373,Female,65,93,42
5374,Female,68,29,57
5375,Female,64,48,54
5376,Female,67,138,97
5377,Male,49,117,17
5378,Male,29,76,51
5379,Female,63,56,9
5380,Female,52,127,84
5381,Female,53,63,8
5382,Female,55,146,63
5383,Female,65,104,56
5384,Female,45,37,70
5385,Female,30,73,9
5386,Female,29,44,75
5387,Female,39,49,5
5388,Female,61,134,72
5389,Male,19,111,64
5390,Male,46,11,52
5391,Female,30,140,35
5392,Female,52,23,60
5393,Female,30,108,89
5394,Female,51,77,100
5395,Female,36,56,39
5396,Male,26,103,6
5397,Male,69,60,88
5398,Female,48,57,21
5399,Female,50,86,36
5400,Male,44,134,18
5401,Female,62,122,1
5402,Female,19,19,93
5403,Female,32,144,17
5404,Female,36,125,69
5405,Male,48,26,6
5406,Male,33,31,58
5407,Female,60,68,45
5408,Female,32,53,72
5409,Female,23,20,89
5410,Male,31,51,83
5411,Male,44,32,48
5412,Female,55,127,50
5413,Male,36,71,56
5414,Male,54,120,9
5415,Female,60,63,92
5416,Male,21,91,62
5417,Male,43,128,31
5418,Male,26,118,65
5419,Female,58,121,61
5420,Male,66,22,10
5421,Female,57,77,53
5422,Female,32,116,64
5423,Male,58,36,64
5424,Female,54,124,50
5425,Female,21,83,86
5426,Male,43,101,65
5427,Male,69,94,77
5428,Male,35,125,14
5429,Female,58,84,23
5430,Male,52,93,28
5431,Female,58,92,93
5432,Female,58,147,58
5433,Female,46,24,40
5434,Female,41,54,64
5435,Male,21,91,97
5436,Female,38,16,2
5437,Male,56,87,43
5438,Female,24,39,97
5439,Female,40,127,88
5440,Female,57,58,12
5441,Female,38,110,92
5442,Female,18,90,35
5443,Female,58,39,74
5444,Female,42,12,98
5445,Female,48,46,69
5446,Female,61,39,63
5447,Male,55,63,41
5448,Male,62,122,64
5449,Female,22,95,18
5450,Female,48,109,70
5451,Female,68,94,11
5452,Female,18,144,65
5453,Male,47,17,23
5454,Male,35,95,4
5455,Female,25,72,7
5456,Female,43,102,41
5457,Female,57,147,49
5458,Female,32,58,17
5459,Female,36,130,75
5460,Female,27,48,55
5461,Male,41,43,27
5462,Male,33,111,12
5463,Female,60,19,47
5464,Female,48,18,34
5465,Male,61,105,8
5466,Male,33,142,23
5467,Female,33,148,26
5468,Male,45,51,34
5469,Male,37,89,32
5470,Male,52,100,6
5471,Male,26,10,65
5472,Male,57,20,59
5473,Female,27,70,50
5474,Male,62,88,68
5475,Female,35,113,89
5476,Female,62,57,8
5477,Female,62,91,40
5478,Female,32,37,46
5479,Male,62,98,84
5480,Male,47,84,78
5481,Male,65,89,33
5482,Male,49,45,58
5483,Male,57,96,3
5484,Female,44,79,79
5485,Female,44,116,27
5486,Male,36,115,83
5487,Female,27,79,65
5488,Female,61,19,57
5489,Male,63,14,35
5490,Male,23,37,52
5491,Female,41,68,97
5492,Female,26,146,51
5493,Female,44,101,17
5494,Female,24,71,77
5495,Female,23,98,52
5496,Female,50,116,48
5497,Male,38,47,58
5498,Male,63,130,76
5499,Male,55,119,26
5500,Male,61,75,27
5501,Female,34,75,24
5502,Female,48,55,81
5503,Male,54,69,11
5504,Female,28,147,86
5505,Male,45,99,8
5506,Female,22,122,48
5507,Female,29,94,32
5508,Male,20,75,29
5509,Female,58,55,96
5510,Female,55,127,5
5511,Female,19,104,49
5512,Male,43,13,13
5513,Male,19,12,89
5514,Male,29,129,42
5515,Female,57,83,10
5516,Male,19,115,26
5517,Male,58,105,26
5518,Female,33,45,85
5519,Male,47,36,23
5520,Female,64,62,44
5521,Male,63,58,76
5522,Female,69,111,39
5523,Female,53,10,43
5524,Female,21,71,52
5525,Male,28,108,58
5526,Male,41,75,89
5527,Female,35,53,76
5528,Male,44,11,100
5529,Male,54,68,32
5530,Male,19,23,18
5531,Female,32,25,42
5532,Female,28,60,84
5533,Male,44,109,2
5534,Female,66,37,60
5535,Female,65,62,33
5536,Female,64,61,46
5537,Female,40,125,81
5538,Female,52,18,59
5539,Female,69,20,100
5540,Female,47,116,94
5541,Male,64,54,57
5542,Female,41,94,62
5543,Female,36,11,63
5544,Male,46,78,73
5545,Male,30,148,31
5546,Female,65,38,39
5547,Female,40,120,85
5548,Male,29,101,22
5549,Female,66,14,17
5550,Male,65,29,3
5551,Female,58,110,32
5552,Female,46,48,33
5553,Female,23,136,64
5554,Female,68,10,10
5555,Female,40,128,5
5556,Female,48,138,68
5557,Female,62,13,38
5558,Female,38,143,96
5559,Male,41,111,41
5560,Male,25,138,84
5561,Female,61,71,73
5562,Female,26,142,61
5563,Male,39,63,15
5564,Male,21,58,52
5565,Male,30,16,8
5566,Female,51,109,56
5567,Female,20,12,98
5568,Male,54,85,30
5569,Male,45,132,74
5570,Male,43,88,78
5571,Female,67,41,34
5572,Female,63,21,59
5573,Female,51,113,56
5574,Female,32,120,86
5575,Female,25,16,13
5576,Male,65,104,51
5577,Female,52,74,59
5578,Male,41,54,62
5579,Female,69,43,29
5580,Female,69,148,93
5581,Female,54,17,62
5582,Female,21,54,7
5583,Female,29,113,44
5584,Female,36,87,6
5585,Female,32,54,99
5586,Male,47,132,62
5587,Male,62,147,68
5588,Female,54,52,78
5589,Male,29,90,70
5590,Female,36,20,17
5591,Female,51,14,49
5592,Male,24,40,24
5593,Female,45,25,77
5594,Female,45,18,12
5595,Female,46,11,57
5596,Male,54,46,29
5597,Female,37,93,88
5598,Male,28,67,62
5599,Male,67,92,98
5600,Female,67,115,78
5601,Female,56,145,27
5602,Male,59,61,5
5603,Male,40,84,40
5604,Female,69,86,47
5605,Male,63,78,9
5606,Male,37,134,16
5607,Male,37,43,13
5608,Female,28,106,54
5609,Female,19,22,15
5610,Male,30,59,100
5611,Male,30,100,25
5612,Male,58,13,16
5613,Female,66,73,44
5614,Male,32,83,95
5615,Female,48,25,47
5616,Male,40,93,33
5617,Male,39,147,84
5618,Female,33,118,26
5619,Male,59,71,99
5620,Male,46,53,40
5621,Male,37,95,71
5622,Male,45,90,45
5623,Male,44,131,95
5624,Male,61,113,81
5625,Female,46,142,43
5626,Male,22,129,72
5627,Male,69,143,23
5628,Male,66,115,47
5629,Female,59,136,44
5630,Female,55,37,82
5631,Female,69,116,42
5632,Female,55,33,12
5633,Female,61,37,94
5634,Male,68,13,36
5635,Male,19,113,79
5636,Female,62,137,82
5637,Female,37,137,89
5638,Female,60,115,13
5639,Male,64,105,88
5640,Female,30,136,81
5641,Male,43,102,65
5642,Female,52,75,27
5643,Female,63,67,20
5644,Female,25,20,18
5645,Female,45,120,64
5646,Female,58,113,9
